,0,1,2,3,4
526,cc,21354,47422,"C. I. #ex tempore, loco et persona et causa regulae canonum intelliguntur.@# Sciendum est, quod pleraque capitula ex causa, ex persona, ex loco, ex tempore consideranda sunt, quorum modi, quia medullitus non indagantur, in erroris labyrinthum nonnulli intricando impinguntur, quum ante judicant, quam intelligant;","[['C.', 'C.', 'PUNCT', [0, 2]], ['I.', 'I.', 'PUNCT', [3, 5]], ['#', '#', 'PUNCT', [6, 7]], ['ex', 'ex', 'ADP', [7, 9]], ['tempore', 'tempus', 'NOUN', [10, 17]], [',', ',', 'PUNCT', [17, 18]], ['loco', 'locus', 'NOUN', [19, 23]], ['et', 'et', 'CCONJ', [24, 26]], ['persona', 'persona', 'NOUN', [27, 34]], ['et', 'et', 'CCONJ', [35, 37]], ['causa', 'causa', 'NOUN', [38, 43]], ['regulae', 'regula', 'NOUN', [44, 51]], ['canonum', 'canon', 'NOUN', [52, 59]], ['intelliguntur.@', 'intelliguntur.@', 'VERB', [60, 75]], ['#', '#', 'PUNCT', [75, 76]], ['Sciendum', 'scio', 'VERB', [77, 85]], ['est', 'sum', 'AUX', [86, 89]], [',', ',', 'PUNCT', [89, 90]], ['quod', 'quod', 'SCONJ', [91, 95]], ['pleraque', '', 'DET', [96, 104]], ['capitula', 'capitulum', 'NOUN', [105, 113]], ['ex', 'ex', 'ADP', [114, 116]], ['causa', 'causa', 'NOUN', [117, 122]], [',', ',', 'PUNCT', [122, 123]], ['ex', 'ex', 'ADP', [124, 126]], ['persona', 'persona', 'NOUN', [127, 134]], [',', ',', 'PUNCT', [134, 135]], ['ex', 'ex', 'ADP', [136, 138]], ['loco', 'locus', 'NOUN', [139, 143]], [',', ',', 'PUNCT', [143, 144]], ['ex', 'ex', 'ADP', [145, 147]], ['tempore', 'tempus', 'NOUN', [148, 155]], ['consideranda', 'considero', 'VERB', [156, 168]], ['sunt', 'sum', 'AUX', [169, 173]], [',', ',', 'PUNCT', [173, 174]], ['quorum', 'qui', 'PRON', [175, 181]], ['modi', 'modus', 'NOUN', [182, 186]], [',', ',', 'PUNCT', [186, 187]], ['quia', 'quia', 'SCONJ', [188, 192]], ['medullitus', 'medullitus', 'ADV', [193, 203]], ['non', 'non', 'PART', [204, 207]], ['indagantur', 'indago', 'VERB', [208, 218]], [',', ',', 'PUNCT', [218, 219]], ['in', 'in', 'ADP', [220, 222]], ['erroris', 'error', 'NOUN', [223, 230]], ['labyrinthum', 'labyrinthus', 'NOUN', [231, 242]], ['nonnulli', 'nonnullus', 'DET', [243, 251]], ['intricando', 'intrico', 'VERB', [252, 262]], ['impinguntur', 'impingo', 'VERB', [263, 274]], [',', ',', 'PUNCT', [274, 275]], ['quum', 'quum', 'SCONJ', [276, 280]], ['ante', 'ante', 'ADV', [281, 285]], ['judicant', 'iudico', 'VERB', [286, 294]], [',', ',', 'PUNCT', [294, 295]], ['quam', 'quam', 'SCONJ', [296, 300]], ['intelligant', 'intellego', 'VERB', [301, 312]], [';', ';', 'PUNCT', [312, 313]]]"
527,cc,19673,856,"Nondum me terruit labyrinthus nec Minotaurus, qui fuit intus, belua immanis, truculenta, ignobilis, cruenta.","[['Nondum', 'nondum', 'NOUN', [0, 6]], ['me', 'ego', 'PRON', [7, 9]], ['terruit', 'terreo', 'VERB', [10, 17]], ['labyrinthus', 'labyrinthus', 'NOUN', [18, 29]], ['nec', 'neque', 'CCONJ', [30, 33]], ['Minotaurus', 'Minotaurus', 'PROPN', [34, 44]], [',', ',', 'PUNCT', [44, 45]], ['qui', 'qui', 'PRON', [46, 49]], ['fuit', 'sum', 'AUX', [50, 54]], ['intus', 'intus', 'ADV', [55, 60]], [',', ',', 'PUNCT', [60, 61]], ['belua', 'belua', 'NOUN', [62, 67]], ['immanis', 'immanis', 'ADJ', [68, 75]], [',', ',', 'PUNCT', [75, 76]], ['truculenta', 'truculentus', 'NOUN', [77, 87]], [',', ',', 'PUNCT', [87, 88]], ['ignobilis', 'ignobilis', 'ADJ', [89, 98]], [',', ',', 'PUNCT', [98, 99]], ['cruenta', 'cruentus', 'ADJ', [100, 107]], ['.', '.', 'PUNCT', [107, 108]]]"
528,cc,19673,3141,"Nondum me terruit labyrinthus nec Minotaurus, qui fuit intus, belua immanis, truculenta, ignobilis, cruenta.","[['Nondum', 'nondum', 'NOUN', [0, 6]], ['me', 'ego', 'PRON', [7, 9]], ['terruit', 'terreo', 'VERB', [10, 17]], ['labyrinthus', 'labyrinthus', 'NOUN', [18, 29]], ['nec', 'neque', 'CCONJ', [30, 33]], ['Minotaurus', 'Minotaurus', 'PROPN', [34, 44]], [',', ',', 'PUNCT', [44, 45]], ['qui', 'qui', 'PRON', [46, 49]], ['fuit', 'sum', 'AUX', [50, 54]], ['intus', 'intus', 'ADV', [55, 60]], [',', ',', 'PUNCT', [60, 61]], ['belua', 'belua', 'NOUN', [62, 67]], ['immanis', 'immanis', 'ADJ', [68, 75]], [',', ',', 'PUNCT', [75, 76]], ['truculenta', 'truculentus', 'NOUN', [77, 87]], [',', ',', 'PUNCT', [87, 88]], ['ignobilis', 'ignobilis', 'ADJ', [89, 98]], [',', ',', 'PUNCT', [98, 99]], ['cruenta', 'cruentus', 'ADJ', [100, 107]], ['.', '.', 'PUNCT', [107, 108]]]"
529,cc,13046,54,"Concaedam uobis, concaedentibus quod Intrastis labyrinthum sine filo.","[['Concaedam', 'concaeda', 'VERB', [0, 9]], ['uobis', 'uos', 'PRON', [10, 15]], [',', ',', 'PUNCT', [15, 16]], ['concaedentibus', 'concaedo', 'VERB', [17, 31]], ['quod', 'qui', 'PRON', [32, 36]], ['Intrastis', 'intro', 'VERB', [37, 46]], ['labyrinthum', 'labyrinthus', 'NOUN', [47, 58]], ['sine', 'sine', 'ADP', [59, 63]], ['filo', 'filum', 'NOUN', [64, 68]], ['.', '.', 'PUNCT', [68, 69]]]"
530,cc,13046,952,"Concaedam uobis, concaedentibus quod Intrastis labyrinthum sine filo.","[['Concaedam', 'concaeda', 'VERB', [0, 9]], ['uobis', 'uos', 'PRON', [10, 15]], [',', ',', 'PUNCT', [15, 16]], ['concaedentibus', 'concaedo', 'VERB', [17, 31]], ['quod', 'qui', 'PRON', [32, 36]], ['Intrastis', 'intro', 'VERB', [37, 46]], ['labyrinthum', 'labyrinthus', 'NOUN', [47, 58]], ['sine', 'sine', 'ADP', [59, 63]], ['filo', 'filum', 'NOUN', [64, 68]], ['.', '.', 'PUNCT', [68, 69]]]"
531,cc,13046,957,"Concaedam uobis, concaedentibus quod Intrastis labyrinthum sine filo.","[['Concaedam', 'concaeda', 'VERB', [0, 9]], ['uobis', 'uos', 'PRON', [10, 15]], [',', ',', 'PUNCT', [15, 16]], ['concaedentibus', 'concaedo', 'VERB', [17, 31]], ['quod', 'qui', 'PRON', [32, 36]], ['Intrastis', 'intro', 'VERB', [37, 46]], ['labyrinthum', 'labyrinthus', 'NOUN', [47, 58]], ['sine', 'sine', 'ADP', [59, 63]], ['filo', 'filum', 'NOUN', [64, 68]], ['.', '.', 'PUNCT', [68, 69]]]"
532,cc,12198,1239,"relicta prorsus et deserta experientia, aut in ipsa (tanquam in labyrintho) se intricando, et circumcursando;","[['relicta', 'relinquo', 'VERB', [0, 7]], ['prorsus', 'prorsus', 'ADV', [8, 15]], ['et', 'et', 'CCONJ', [16, 18]], ['deserta', 'desero', 'VERB', [19, 26]], ['experientia', 'experientia', 'NOUN', [27, 38]], [',', ',', 'PUNCT', [38, 39]], ['aut', 'aut', 'CCONJ', [40, 43]], ['in', 'in', 'ADP', [44, 46]], ['ipsa', 'ipse', 'DET', [47, 51]], ['(', '(', 'PUNCT', [52, 53]], ['tanquam', 'tamquam', 'SCONJ', [53, 60]], ['in', 'in', 'ADP', [61, 63]], ['labyrintho', 'labyrinthus', 'NOUN', [64, 74]], [')', ')', 'PUNCT', [74, 75]], ['se', 'sui', 'PRON', [76, 78]], ['intricando', 'intrico', 'VERB', [79, 89]], [',', ',', 'PUNCT', [89, 90]], ['et', 'et', 'CCONJ', [91, 93]], ['circumcursando', 'circumcurso', 'VERB', [94, 108]], [';', ';', 'PUNCT', [108, 109]]]"
533,cc,12198,6096,"relicta prorsus et deserta experientia, aut in ipsa (tanquam in labyrintho) se intricando, et circumcursando;","[['relicta', 'relinquo', 'VERB', [0, 7]], ['prorsus', 'prorsus', 'ADV', [8, 15]], ['et', 'et', 'CCONJ', [16, 18]], ['deserta', 'desero', 'VERB', [19, 26]], ['experientia', 'experientia', 'NOUN', [27, 38]], [',', ',', 'PUNCT', [38, 39]], ['aut', 'aut', 'CCONJ', [40, 43]], ['in', 'in', 'ADP', [44, 46]], ['ipsa', 'ipse', 'DET', [47, 51]], ['(', '(', 'PUNCT', [52, 53]], ['tanquam', 'tamquam', 'SCONJ', [53, 60]], ['in', 'in', 'ADP', [61, 63]], ['labyrintho', 'labyrinthus', 'NOUN', [64, 74]], [')', ')', 'PUNCT', [74, 75]], ['se', 'sui', 'PRON', [76, 78]], ['intricando', 'intrico', 'VERB', [79, 89]], [',', ',', 'PUNCT', [89, 90]], ['et', 'et', 'CCONJ', [91, 93]], ['circumcursando', 'circumcurso', 'VERB', [94, 108]], [';', ';', 'PUNCT', [108, 109]]]"
534,cc,12198,10520,"relicta prorsus et deserta experientia, aut in ipsa (tanquam in labyrintho) se intricando, et circumcursando;","[['relicta', 'relinquo', 'VERB', [0, 7]], ['prorsus', 'prorsus', 'ADV', [8, 15]], ['et', 'et', 'CCONJ', [16, 18]], ['deserta', 'desero', 'VERB', [19, 26]], ['experientia', 'experientia', 'NOUN', [27, 38]], [',', ',', 'PUNCT', [38, 39]], ['aut', 'aut', 'CCONJ', [40, 43]], ['in', 'in', 'ADP', [44, 46]], ['ipsa', 'ipse', 'DET', [47, 51]], ['(', '(', 'PUNCT', [52, 53]], ['tanquam', 'tamquam', 'SCONJ', [53, 60]], ['in', 'in', 'ADP', [61, 63]], ['labyrintho', 'labyrinthus', 'NOUN', [64, 74]], [')', ')', 'PUNCT', [74, 75]], ['se', 'sui', 'PRON', [76, 78]], ['intricando', 'intrico', 'VERB', [79, 89]], [',', ',', 'PUNCT', [89, 90]], ['et', 'et', 'CCONJ', [91, 93]], ['circumcursando', 'circumcurso', 'VERB', [94, 108]], [';', ';', 'PUNCT', [108, 109]]]"
535,cc,12198,11906,"relicta prorsus et deserta experientia, aut in ipsa (tanquam in labyrintho) se intricando, et circumcursando;","[['relicta', 'relinquo', 'VERB', [0, 7]], ['prorsus', 'prorsus', 'ADV', [8, 15]], ['et', 'et', 'CCONJ', [16, 18]], ['deserta', 'desero', 'VERB', [19, 26]], ['experientia', 'experientia', 'NOUN', [27, 38]], [',', ',', 'PUNCT', [38, 39]], ['aut', 'aut', 'CCONJ', [40, 43]], ['in', 'in', 'ADP', [44, 46]], ['ipsa', 'ipse', 'DET', [47, 51]], ['(', '(', 'PUNCT', [52, 53]], ['tanquam', 'tamquam', 'SCONJ', [53, 60]], ['in', 'in', 'ADP', [61, 63]], ['labyrintho', 'labyrinthus', 'NOUN', [64, 74]], [')', ')', 'PUNCT', [74, 75]], ['se', 'sui', 'PRON', [76, 78]], ['intricando', 'intrico', 'VERB', [79, 89]], [',', ',', 'PUNCT', [89, 90]], ['et', 'et', 'CCONJ', [91, 93]], ['circumcursando', 'circumcurso', 'VERB', [94, 108]], [';', ';', 'PUNCT', [108, 109]]]"
536,cc,4,180,"Mirum est, in quosnam cogitationum labyrinthos phaenomena ista me deduxerint, quot suspiria mihi expresserint, quantumque carissimae tunc patriae desiderium subierit.","[['Mirum', 'mirus', 'ADJ', [0, 5]], ['est', 'sum', 'AUX', [6, 9]], [',', ',', 'PUNCT', [9, 10]], ['in', 'in', 'ADP', [11, 13]], ['quosnam', 'quosni', 'DET', [14, 21]], ['cogitationum', 'cogitatio', 'NOUN', [22, 34]], ['labyrinthos', 'labyrinthus', 'NOUN', [35, 46]], ['phaenomena', 'phaenomenon', 'NOUN', [47, 57]], ['ista', 'iste', 'DET', [58, 62]], ['me', 'ego', 'PRON', [63, 65]], ['deduxerint', '', 'VERB', [66, 76]], [',', ',', 'PUNCT', [76, 77]], ['quot', 'quot', 'DET', [78, 82]], ['suspiria', 'suspirium', 'NOUN', [83, 91]], ['mihi', 'ego', 'PRON', [92, 96]], ['expresserint', 'expreseo', 'VERB', [97, 109]], [',', ',', 'PUNCT', [109, 110]], ['quantum', 'quantum', 'ADV', [111, 118]], ['que', 'que', 'CCONJ', [118, 121]], ['carissimae', 'carissimus', 'ADJ', [122, 132]], ['tunc', 'tunc', 'ADV', [133, 137]], ['patriae', 'patria', 'NOUN', [138, 145]], ['desiderium', 'desiderium', 'NOUN', [146, 156]], ['subierit', 'subio', 'VERB', [157, 165]], ['.', '.', 'PUNCT', [165, 166]]]"
537,cc,4,3561,"Mirum est, in quosnam cogitationum labyrinthos phaenomena ista me deduxerint, quot suspiria mihi expresserint, quantumque carissimae tunc patriae desiderium subierit.","[['Mirum', 'mirus', 'ADJ', [0, 5]], ['est', 'sum', 'AUX', [6, 9]], [',', ',', 'PUNCT', [9, 10]], ['in', 'in', 'ADP', [11, 13]], ['quosnam', 'quosni', 'DET', [14, 21]], ['cogitationum', 'cogitatio', 'NOUN', [22, 34]], ['labyrinthos', 'labyrinthus', 'NOUN', [35, 46]], ['phaenomena', 'phaenomenon', 'NOUN', [47, 57]], ['ista', 'iste', 'DET', [58, 62]], ['me', 'ego', 'PRON', [63, 65]], ['deduxerint', '', 'VERB', [66, 76]], [',', ',', 'PUNCT', [76, 77]], ['quot', 'quot', 'DET', [78, 82]], ['suspiria', 'suspirium', 'NOUN', [83, 91]], ['mihi', 'ego', 'PRON', [92, 96]], ['expresserint', 'expreseo', 'VERB', [97, 109]], [',', ',', 'PUNCT', [109, 110]], ['quantum', 'quantum', 'ADV', [111, 118]], ['que', 'que', 'CCONJ', [118, 121]], ['carissimae', 'carissimus', 'ADJ', [122, 132]], ['tunc', 'tunc', 'ADV', [133, 137]], ['patriae', 'patria', 'NOUN', [138, 145]], ['desiderium', 'desiderium', 'NOUN', [146, 156]], ['subierit', 'subio', 'VERB', [157, 165]], ['.', '.', 'PUNCT', [165, 166]]]"
538,cc,4,3710,"Mirum est, in quosnam cogitationum labyrinthos phaenomena ista me deduxerint, quot suspiria mihi expresserint, quantumque carissimae tunc patriae desiderium subierit.","[['Mirum', 'mirus', 'ADJ', [0, 5]], ['est', 'sum', 'AUX', [6, 9]], [',', ',', 'PUNCT', [9, 10]], ['in', 'in', 'ADP', [11, 13]], ['quosnam', 'quosni', 'DET', [14, 21]], ['cogitationum', 'cogitatio', 'NOUN', [22, 34]], ['labyrinthos', 'labyrinthus', 'NOUN', [35, 46]], ['phaenomena', 'phaenomenon', 'NOUN', [47, 57]], ['ista', 'iste', 'DET', [58, 62]], ['me', 'ego', 'PRON', [63, 65]], ['deduxerint', '', 'VERB', [66, 76]], [',', ',', 'PUNCT', [76, 77]], ['quot', 'quot', 'DET', [78, 82]], ['suspiria', 'suspirium', 'NOUN', [83, 91]], ['mihi', 'ego', 'PRON', [92, 96]], ['expresserint', 'expreseo', 'VERB', [97, 109]], [',', ',', 'PUNCT', [109, 110]], ['quantum', 'quantum', 'ADV', [111, 118]], ['que', 'que', 'CCONJ', [118, 121]], ['carissimae', 'carissimus', 'ADJ', [122, 132]], ['tunc', 'tunc', 'ADV', [133, 137]], ['patriae', 'patria', 'NOUN', [138, 145]], ['desiderium', 'desiderium', 'NOUN', [146, 156]], ['subierit', 'subio', 'VERB', [157, 165]], ['.', '.', 'PUNCT', [165, 166]]]"
539,cc,11618,79,"Et quoniam intuitus sum tunc imperii serenitatem intendere ad diuinae disputationis religionem, inuolucrum uerborum rimari subtiliter, grauissimosque disceptationum labyrinthos soluendo sufficere, uoluntatis multum irrepsit de altissimo hoc negotio pertractare diligentius.","[['Et', 'et', 'CCONJ', [0, 2]], ['quoniam', 'quoniam', 'SCONJ', [3, 10]], ['intuitus', 'intueor', 'VERB', [11, 19]], ['sum', 'sum', 'AUX', [20, 23]], ['tunc', 'tunc', 'ADV', [24, 28]], ['imperii', 'imperium', 'NOUN', [29, 36]], ['serenitatem', 'serenitas', 'NOUN', [37, 48]], ['intendere', 'intendo', 'VERB', [49, 58]], ['ad', 'ad', 'ADP', [59, 61]], ['diuinae', 'diuinus', 'ADJ', [62, 69]], ['disputationis', 'disputatio', 'NOUN', [70, 83]], ['religionem', 'religio', 'NOUN', [84, 94]], [',', ',', 'PUNCT', [94, 95]], ['inuolucrum', 'inuolucrum', 'NOUN', [96, 106]], ['uerborum', 'uerbum', 'NOUN', [107, 115]], ['rimari', 'rimor', 'VERB', [116, 122]], ['subtiliter', 'subtiliter', 'ADV', [123, 133]], [',', ',', 'PUNCT', [133, 134]], ['grauissimos', 'grauissimus', 'ADJ', [135, 146]], ['que', 'que', 'CCONJ', [146, 149]], ['disceptationum', 'disceptatio', 'NOUN', [150, 164]], ['labyrinthos', 'labyrinthus', 'NOUN', [165, 176]], ['soluendo', 'soluo', 'VERB', [177, 185]], ['sufficere', 'sufficio', 'VERB', [186, 195]], [',', ',', 'PUNCT', [195, 196]], ['uoluntatis', 'uoluntas', 'NOUN', [197, 207]], ['multum', 'multum', 'ADV', [208, 214]], ['irrepsit', 'irrepo', 'VERB', [215, 223]], ['de', 'de', 'ADP', [224, 226]], ['altissimo', 'altissimus', 'ADJ', [227, 236]], ['hoc', 'hic', 'DET', [237, 240]], ['negotio', 'negotium', 'NOUN', [241, 248]], ['pertractare', 'pertracto', 'VERB', [249, 260]], ['diligentius', 'diligenter', 'ADV', [261, 272]], ['.', '.', 'PUNCT', [272, 273]]]"
540,cc,11618,4939,"Et quoniam intuitus sum tunc imperii serenitatem intendere ad diuinae disputationis religionem, inuolucrum uerborum rimari subtiliter, grauissimosque disceptationum labyrinthos soluendo sufficere, uoluntatis multum irrepsit de altissimo hoc negotio pertractare diligentius.","[['Et', 'et', 'CCONJ', [0, 2]], ['quoniam', 'quoniam', 'SCONJ', [3, 10]], ['intuitus', 'intueor', 'VERB', [11, 19]], ['sum', 'sum', 'AUX', [20, 23]], ['tunc', 'tunc', 'ADV', [24, 28]], ['imperii', 'imperium', 'NOUN', [29, 36]], ['serenitatem', 'serenitas', 'NOUN', [37, 48]], ['intendere', 'intendo', 'VERB', [49, 58]], ['ad', 'ad', 'ADP', [59, 61]], ['diuinae', 'diuinus', 'ADJ', [62, 69]], ['disputationis', 'disputatio', 'NOUN', [70, 83]], ['religionem', 'religio', 'NOUN', [84, 94]], [',', ',', 'PUNCT', [94, 95]], ['inuolucrum', 'inuolucrum', 'NOUN', [96, 106]], ['uerborum', 'uerbum', 'NOUN', [107, 115]], ['rimari', 'rimor', 'VERB', [116, 122]], ['subtiliter', 'subtiliter', 'ADV', [123, 133]], [',', ',', 'PUNCT', [133, 134]], ['grauissimos', 'grauissimus', 'ADJ', [135, 146]], ['que', 'que', 'CCONJ', [146, 149]], ['disceptationum', 'disceptatio', 'NOUN', [150, 164]], ['labyrinthos', 'labyrinthus', 'NOUN', [165, 176]], ['soluendo', 'soluo', 'VERB', [177, 185]], ['sufficere', 'sufficio', 'VERB', [186, 195]], [',', ',', 'PUNCT', [195, 196]], ['uoluntatis', 'uoluntas', 'NOUN', [197, 207]], ['multum', 'multum', 'ADV', [208, 214]], ['irrepsit', 'irrepo', 'VERB', [215, 223]], ['de', 'de', 'ADP', [224, 226]], ['altissimo', 'altissimus', 'ADJ', [227, 236]], ['hoc', 'hic', 'DET', [237, 240]], ['negotio', 'negotium', 'NOUN', [241, 248]], ['pertractare', 'pertracto', 'VERB', [249, 260]], ['diligentius', 'diligenter', 'ADV', [261, 272]], ['.', '.', 'PUNCT', [272, 273]]]"
541,cc,10578,1295,">> #ad Beelphegor@# intrant, cum suae, quam diximus electionis obliti, totius ignominiae sese labyrintho injectant.","[['>', '>', 'PUNCT', [0, 1]], ['>', '>', 'PUNCT', [1, 2]], ['#', '#', 'PUNCT', [3, 4]], ['ad', 'ad', 'ADP', [4, 6]], ['Beelphegor@', '', 'PROPN', [7, 18]], ['#', '#', 'PUNCT', [18, 19]], ['intrant', 'intro', 'VERB', [20, 27]], [',', ',', 'PUNCT', [27, 28]], ['cum', 'cum', 'SCONJ', [29, 32]], ['suae', 'suus', 'DET', [33, 37]], [',', ',', 'PUNCT', [37, 38]], ['quam', 'qui', 'PRON', [39, 43]], ['diximus', 'dico', 'VERB', [44, 51]], ['electionis', 'electio', 'NOUN', [52, 62]], ['obliti', 'obleo', 'VERB', [63, 69]], [',', ',', 'PUNCT', [69, 70]], ['totius', 'totus', 'DET', [71, 77]], ['ignominiae', 'ignominia', 'NOUN', [78, 88]], ['sese', 'sui', 'PRON', [89, 93]], ['labyrintho', 'labyrinthus', 'NOUN', [94, 104]], ['injectant', 'injecto', 'VERB', [105, 114]], ['.', '.', 'PUNCT', [114, 115]]]"
542,cc,10578,3704,">> In #lacum uita@# labitur, cum in labyrinthum inexpedibilem status noster inclinatur.","[['>', '>', 'PUNCT', [0, 1]], ['>', '>', 'PUNCT', [1, 2]], ['In', 'in', 'ADP', [3, 5]], ['#', '#', 'PUNCT', [6, 7]], ['lacum', 'lacus', 'NOUN', [7, 12]], ['uita@', 'uita@', 'X', [13, 18]], ['#', '#', 'PUNCT', [18, 19]], ['labitur', 'labor', 'VERB', [20, 27]], [',', ',', 'PUNCT', [27, 28]], ['cum', 'cum', 'SCONJ', [29, 32]], ['in', 'in', 'ADP', [33, 35]], ['labyrinthum', 'labyrinthus', 'NOUN', [36, 47]], ['inexpedibilem', 'inexpedibilis', 'ADJ', [48, 61]], ['status', 'status', 'NOUN', [62, 68]], ['noster', 'noster', 'DET', [69, 75]], ['inclinatur', 'inclino', 'VERB', [76, 86]], ['.', '.', 'PUNCT', [86, 87]]]"
543,cc,10578,6043,">> #ad Beelphegor@# intrant, cum suae, quam diximus electionis obliti, totius ignominiae sese labyrintho injectant.","[['>', '>', 'PUNCT', [0, 1]], ['>', '>', 'PUNCT', [1, 2]], ['#', '#', 'PUNCT', [3, 4]], ['ad', 'ad', 'ADP', [4, 6]], ['Beelphegor@', '', 'PROPN', [7, 18]], ['#', '#', 'PUNCT', [18, 19]], ['intrant', 'intro', 'VERB', [20, 27]], [',', ',', 'PUNCT', [27, 28]], ['cum', 'cum', 'SCONJ', [29, 32]], ['suae', 'suus', 'DET', [33, 37]], [',', ',', 'PUNCT', [37, 38]], ['quam', 'qui', 'PRON', [39, 43]], ['diximus', 'dico', 'VERB', [44, 51]], ['electionis', 'electio', 'NOUN', [52, 62]], ['obliti', 'obleo', 'VERB', [63, 69]], [',', ',', 'PUNCT', [69, 70]], ['totius', 'totus', 'DET', [71, 77]], ['ignominiae', 'ignominia', 'NOUN', [78, 88]], ['sese', 'sui', 'PRON', [89, 93]], ['labyrintho', 'labyrinthus', 'NOUN', [94, 104]], ['injectant', 'injecto', 'VERB', [105, 114]], ['.', '.', 'PUNCT', [114, 115]]]"
544,cc,10578,6690,">> #ad Beelphegor@# intrant, cum suae, quam diximus electionis obliti, totius ignominiae sese labyrintho injectant.","[['>', '>', 'PUNCT', [0, 1]], ['>', '>', 'PUNCT', [1, 2]], ['#', '#', 'PUNCT', [3, 4]], ['ad', 'ad', 'ADP', [4, 6]], ['Beelphegor@', '', 'PROPN', [7, 18]], ['#', '#', 'PUNCT', [18, 19]], ['intrant', 'intro', 'VERB', [20, 27]], [',', ',', 'PUNCT', [27, 28]], ['cum', 'cum', 'SCONJ', [29, 32]], ['suae', 'suus', 'DET', [33, 37]], [',', ',', 'PUNCT', [37, 38]], ['quam', 'qui', 'PRON', [39, 43]], ['diximus', 'dico', 'VERB', [44, 51]], ['electionis', 'electio', 'NOUN', [52, 62]], ['obliti', 'obleo', 'VERB', [63, 69]], [',', ',', 'PUNCT', [69, 70]], ['totius', 'totus', 'DET', [71, 77]], ['ignominiae', 'ignominia', 'NOUN', [78, 88]], ['sese', 'sui', 'PRON', [89, 93]], ['labyrintho', 'labyrinthus', 'NOUN', [94, 104]], ['injectant', 'injecto', 'VERB', [105, 114]], ['.', '.', 'PUNCT', [114, 115]]]"
545,cc,10578,10525,">> In #lacum uita@# labitur, cum in labyrinthum inexpedibilem status noster inclinatur.","[['>', '>', 'PUNCT', [0, 1]], ['>', '>', 'PUNCT', [1, 2]], ['In', 'in', 'ADP', [3, 5]], ['#', '#', 'PUNCT', [6, 7]], ['lacum', 'lacus', 'NOUN', [7, 12]], ['uita@', 'uita@', 'X', [13, 18]], ['#', '#', 'PUNCT', [18, 19]], ['labitur', 'labor', 'VERB', [20, 27]], [',', ',', 'PUNCT', [27, 28]], ['cum', 'cum', 'SCONJ', [29, 32]], ['in', 'in', 'ADP', [33, 35]], ['labyrinthum', 'labyrinthus', 'NOUN', [36, 47]], ['inexpedibilem', 'inexpedibilis', 'ADJ', [48, 61]], ['status', 'status', 'NOUN', [62, 68]], ['noster', 'noster', 'DET', [69, 75]], ['inclinatur', 'inclino', 'VERB', [76, 86]], ['.', '.', 'PUNCT', [86, 87]]]"
546,cc,10578,11542,">> In #lacum uita@# labitur, cum in labyrinthum inexpedibilem status noster inclinatur.","[['>', '>', 'PUNCT', [0, 1]], ['>', '>', 'PUNCT', [1, 2]], ['In', 'in', 'ADP', [3, 5]], ['#', '#', 'PUNCT', [6, 7]], ['lacum', 'lacus', 'NOUN', [7, 12]], ['uita@', 'uita@', 'X', [13, 18]], ['#', '#', 'PUNCT', [18, 19]], ['labitur', 'labor', 'VERB', [20, 27]], [',', ',', 'PUNCT', [27, 28]], ['cum', 'cum', 'SCONJ', [29, 32]], ['in', 'in', 'ADP', [33, 35]], ['labyrinthum', 'labyrinthus', 'NOUN', [36, 47]], ['inexpedibilem', 'inexpedibilis', 'ADJ', [48, 61]], ['status', 'status', 'NOUN', [62, 68]], ['noster', 'noster', 'DET', [69, 75]], ['inclinatur', 'inclino', 'VERB', [76, 86]], ['.', '.', 'PUNCT', [86, 87]]]"
